Event Time (UTC),GPS Time (UTC),Horizontal Accuracy,Latitude,Longitude,Speed (GPS),City,Cellular Carrier,Carrier MCC,Carrier MNC,Google Play Services Status,Device ID,IP Address,Device Language,Device Model,Device OS,Device OS Version,Region,Session Start Time (UTC),Analytics Event Type
2025-09-04 21:04:14.250,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,impression
2025-09-04 21:04:14.251,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,custom
2025-09-04 21:04:14.285,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,custom
2025-09-04 21:04:14.302,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,custom
2025-09-04 21:04:14.298,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,custom
2025-09-04 21:04:14.317,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,custom
2025-09-04 21:04:14.319,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,impression
2025-09-04 21:04:14.404,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,custom
2025-09-04 21:04:14.322,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,custom
2025-09-04 21:04:14.438,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,custom
2025-09-04 21:04:14.496,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,custom
2025-09-04 21:04:14.625,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,custom
2025-09-04 21:04:14.626,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,custom
2025-09-04 21:04:14.631,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,impression
2025-09-04 21:04:14.629,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,custom
2025-09-04 21:04:15.215,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,impression
2025-09-04 21:04:15.213,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,impression
2025-09-04 21:04:15.229,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,impression
2025-09-04 21:04:15.229,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,impression
2025-09-04 21:04:15.229,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,impression
2025-09-04 21:04:15.421,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,custom
2025-09-04 21:04:15.561,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,impression
2025-09-04 21:04:15.561,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,custom
2025-09-04 21:04:15.466,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,custom
2025-09-04 21:04:12.358,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,unknown,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,lifecycle
2025-09-04 21:04:12.361,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,unknown,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,custom
2025-09-04 21:04:12.361,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,unknown,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,custom
2025-09-04 21:04:13.495,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,unknown,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,custom
2025-09-04 21:04:12.362,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,unknown,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,custom
2025-09-04 21:04:13.498,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,unknown,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,custom
2025-09-04 21:04:13.575,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,unknown,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,custom
2025-09-04 21:04:13.499,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,unknown,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,custom
2025-09-04 21:04:13.592,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,unknown,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,custom
2025-09-04 21:04:13.615,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,unknown,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,custom
2025-09-04 21:04:13.688,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,unknown,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,custom
2025-09-04 21:04:13.738,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,unknown,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,custom
2025-09-04 21:04:14.202,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,custom
2025-09-04 21:04:14.278,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,custom
2025-09-04 21:04:14.221,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,custom
2025-09-04 21:04:14.312,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,custom
2025-09-04 21:04:14.281,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,custom
2025-09-04 21:04:14.815,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,custom
2025-09-04 21:04:15.715,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,custom
2025-09-04 21:04:15.700,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,custom
2025-09-04 21:04:15.421,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,custom
2025-09-04 21:04:15.713,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-09-04 21:04:11.076,custom
2025-08-31 01:55:25.055,2025-08-31 01:55:23.383,14.836956525541309,43.93715132543877,-78.69937122096798,-1.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,custom
2025-08-31 01:55:25.055,2025-08-31 01:55:23.383,14.836956525541309,43.93715132543877,-78.69937122096798,-1.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,custom
2025-08-31 01:55:25.061,2025-08-31 01:55:23.383,14.836956525541309,43.93715132543877,-78.69937122096798,-1.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,custom
2025-08-31 01:55:25.061,2025-08-31 01:55:23.383,14.836956525541309,43.93715132543877,-78.69937122096798,-1.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,custom
2025-08-31 01:55:25.061,2025-08-31 01:55:23.383,14.836956525541309,43.93715132543877,-78.69937122096798,-1.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,custom
2025-08-31 01:55:25.061,2025-08-31 01:55:23.383,14.836956525541309,43.93715132543877,-78.69937122096798,-1.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,custom
2025-08-31 01:55:25.061,2025-08-31 01:55:23.383,14.836956525541309,43.93715132543877,-78.69937122096798,-1.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,custom
2025-08-31 01:55:25.061,2025-08-31 01:55:23.383,14.836956525541309,43.93715132543877,-78.69937122096798,-1.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,custom
2025-08-31 01:55:25.061,2025-08-31 01:55:23.383,14.836956525541309,43.93715132543877,-78.69937122096798,-1.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,custom
2025-08-31 01:55:25.061,2025-08-31 01:55:23.383,14.836956525541309,43.93715132543877,-78.69937122096798,-1.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,lifecycle
2025-08-26 16:53:36.439,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-26 16:53:16.793,impression
2025-08-26 16:53:36.440,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-26 16:53:16.793,impression
2025-08-26 16:53:33.340,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-26 16:53:16.793,custom
2025-08-26 16:53:36.440,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-26 16:53:16.793,impression
2025-08-26 16:53:36.439,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-26 16:53:16.793,impression
2025-08-31 01:55:29.490,2025-08-31 01:55:27.419,5.224145182020732,43.9322,-78.70217,1.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,impression
2025-08-31 01:55:32.773,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,custom
2025-08-31 01:55:28.586,2025-08-31 01:55:27.419,5.224145182020732,43.9322,-78.70217,1.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,impression
2025-08-31 01:55:32.882,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,impression
2025-08-31 01:55:28.593,2025-08-31 01:55:27.419,5.224145182020732,43.9322,-78.70217,1.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,impression
2025-08-31 01:55:28.602,2025-08-31 01:55:27.419,5.224145182020732,43.9322,-78.70217,1.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,impression
2025-08-31 01:55:28.610,2025-08-31 01:55:27.419,5.224145182020732,43.9322,-78.70217,1.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,impression
2025-08-31 01:55:28.619,2025-08-31 01:55:27.419,5.224145182020732,43.9322,-78.70217,1.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,impression
2025-08-31 01:55:28.659,2025-08-31 01:55:27.419,5.224145182020732,43.9322,-78.70217,1.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,custom
2025-08-31 01:55:28.688,2025-08-31 01:55:27.419,5.224145182020732,43.9322,-78.70217,1.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,custom
2025-08-31 01:55:28.668,2025-08-31 01:55:27.419,5.224145182020732,43.9322,-78.70217,1.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,custom
2025-08-31 01:55:28.709,2025-08-31 01:55:27.419,5.224145182020732,43.9322,-78.70217,1.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,custom
2025-08-31 01:55:28.710,2025-08-31 01:55:27.419,5.224145182020732,43.9322,-78.70217,1.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,custom
2025-08-31 01:55:29.238,2025-08-31 01:55:27.419,5.224145182020732,43.9322,-78.70217,1.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,custom
2025-08-31 01:55:29.239,2025-08-31 01:55:27.419,5.224145182020732,43.9322,-78.70217,1.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,impression
2025-08-31 01:55:29.254,2025-08-31 01:55:27.419,5.224145182020732,43.9322,-78.70217,1.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,custom
2025-08-31 01:55:29.301,2025-08-31 01:55:27.419,5.224145182020732,43.9322,-78.70217,1.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,impression
2025-08-31 01:55:29.283,2025-08-31 01:55:27.419,5.224145182020732,43.9322,-78.70217,1.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,impression
2025-08-31 01:55:29.291,2025-08-31 01:55:27.419,5.224145182020732,43.9322,-78.70217,1.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,custom
2025-08-31 01:55:29.305,2025-08-31 01:55:27.419,5.224145182020732,43.9322,-78.70217,1.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,impression
2025-08-31 01:55:29.306,2025-08-31 01:55:27.419,5.224145182020732,43.9322,-78.70217,1.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,impression
2025-08-31 01:55:29.305,2025-08-31 01:55:27.419,5.224145182020732,43.9322,-78.70217,1.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,impression
2025-08-31 01:55:32.712,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,custom
2025-08-31 01:55:32.714,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,custom
2025-08-31 01:55:32.714,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,custom
2025-08-31 01:55:32.716,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,custom
2025-08-31 01:55:32.731,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,custom
2025-08-31 01:55:32.732,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,custom
2025-08-31 01:55:32.732,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,custom
2025-08-31 01:55:32.737,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,custom
2025-08-31 01:55:32.737,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,custom
2025-08-31 01:55:32.738,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,custom
2025-08-31 01:55:32.737,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,custom
2025-08-31 01:55:32.746,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,custom
2025-08-31 01:55:32.747,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,custom
2025-08-31 01:55:32.749,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,custom
2025-08-31 01:55:32.750,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,custom
2025-08-31 01:55:32.750,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,custom
2025-08-31 01:55:32.752,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,custom
2025-08-31 01:55:32.750,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,custom
2025-08-31 01:55:32.754,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,custom
2025-08-31 01:55:32.756,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,custom
2025-08-31 01:55:32.755,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,custom
2025-08-31 01:55:32.764,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,custom
2025-08-31 01:55:32.761,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,custom
2025-08-31 01:55:32.778,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,custom
2025-08-31 01:55:32.775,1970-01-01 00:00:00.000,0.0,0.0,0.0,0.0,toronto,,,,,0A6009B1-4A31-40F8-9757-A16CCE50BD96,,en_CA,"iPhone14,5",ios,18.5,CA,2025-08-31 01:55:23.991,custom
